ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1188-133604-0010_5105-28240-0024,Spk1,1.551,2.414,2.316,0.298,0.668,0.659,-5.093,13.277,13.225,-4.756,14.906,14.904,3.043,3.482,4.144,0.986,0.984,-4.074,0.032
1188-133604-0010_5105-28240-0024,Spk2,2.064,3.775,3.114,0.666,0.905,0.809,4.537,12.93,12.697,4.818,14.29,14.029,3.043,2.966,3.11,0.994,0.993,-4.074,-6.635
1188-133604-0010_61-70970-0014,Spk1,1.386,2.358,2.303,0.313,0.587,0.621,-2.387,12.722,12.72,-1.671,15.281,15.407,2.683,3.27,3.73,0.962,0.966,-4.074,7.651
1188-133604-0010_61-70970-0014,Spk2,2.325,3.412,2.474,0.733,0.91,0.82,1.762,14.177,13.734,2.094,15.645,15.153,2.683,3.321,3.585,0.988,0.983,-4.074,-6.635
1188-133604-0011_4970-29095-0008,Spk1,1.968,3.535,3.29,0.614,0.87,0.812,3.223,13.48,13.38,3.768,17.17,17.066,3.769,3.434,3.937,0.984,0.988,-4.074,-6.635
1188-133604-0011_4970-29095-0008,Spk2,1.399,3.019,2.803,0.426,0.928,0.927,-4.068,14.275,14.192,-3.263,14.993,14.935,3.769,3.119,3.832,0.974,0.964,-4.074,-6.635
1188-133604-0012_5105-28241-0016,Spk1,1.585,2.812,2.323,0.447,0.739,0.684,0.555,13.455,13.273,0.828,15.162,15.058,3.058,3.167,3.339,0.978,0.98,-4.074,8.365
1188-133604-0012_5105-28241-0016,Spk2,1.73,3.18,2.82,0.547,0.835,0.825,-1.113,11.059,10.955,-0.747,11.278,11.206,3.058,3.037,3.685,0.986,0.979,-4.074,-1.635
1188-133604-0013_2830-3980-0004,Spk1,1.435,2.797,2.895,0.376,0.753,0.78,-4.144,12.966,12.87,-3.764,14.929,14.867,3.037,3.102,3.798,0.981,0.984,-4.074,-6.635
1188-133604-0013_2830-3980-0004,Spk2,1.854,3.119,2.415,0.57,0.935,0.857,3.505,11.861,11.716,3.806,14.053,13.822,3.037,3.244,3.55,0.978,0.978,-4.074,-6.635
1188-133604-0014_4992-23283-0016,Spk1,2.045,3.039,2.841,0.49,0.801,0.78,2.825,13.405,13.33,3.288,16.338,16.302,2.873,3.842,3.949,0.987,0.993,-4.074,-6.635
1188-133604-0014_4992-23283-0016,Spk2,1.469,2.648,2.662,0.491,0.875,0.834,-2.997,10.096,10.053,-1.907,15.239,15.232,2.873,3.404,3.687,0.984,0.992,-4.074,-6.635
1188-133604-0016_7176-88083-0018,Spk1,1.79,2.901,2.813,0.502,0.816,0.778,2.792,13.132,12.959,3.085,15.214,15.007,3.47,3.657,4.104,0.992,0.994,-4.074,0.032
1188-133604-0016_7176-88083-0018,Spk2,1.65,2.79,2.312,0.52,0.87,0.769,-2.997,10.617,10.529,-2.679,12.144,12.055,3.47,3.389,4.156,0.986,0.984,-0.949,-3.51
1188-133604-0017_5142-33396-0001,Spk1,1.781,3.47,3.1,0.69,0.929,0.905,4.604,14.335,14.228,4.906,17.091,16.954,3.301,3.285,3.912,0.986,0.992,-4.074,-6.635
1188-133604-0017_5142-33396-0001,Spk2,1.432,3.094,2.923,0.385,0.912,0.879,-5.158,15.589,15.381,-4.802,15.861,15.674,3.301,3.483,3.755,0.99,0.991,2.593,0.032
1188-133604-0017_6930-81414-0007,Spk1,1.563,3.1,2.737,0.695,0.908,0.894,7.736,13.571,13.493,8.015,15.495,15.422,3.321,3.297,3.579,0.98,0.979,-4.074,-6.635
1188-133604-0017_6930-81414-0007,Spk2,1.286,2.193,1.99,0.306,0.77,0.752,-8.156,9.453,9.191,-7.527,11.219,10.984,3.321,3.225,3.837,0.974,0.956,12.593,18.365
1188-133604-0018_1089-134686-0026,Spk1,1.805,2.847,2.666,0.599,0.846,0.79,1.969,11.935,11.851,2.458,13.125,13.055,3.107,3.244,3.583,0.987,0.991,-4.074,-6.635
1188-133604-0018_1089-134686-0026,Spk2,1.817,3.239,2.876,0.469,0.881,0.844,-2.314,11.66,11.511,-1.432,11.912,11.79,3.107,3.213,3.584,0.994,0.98,-4.074,-6.635
1188-133604-0019_7127-75947-0006,Spk1,2.391,3.268,2.594,0.715,0.836,0.778,2.965,14.179,14.046,3.269,16.015,15.883,3.819,3.046,3.433,0.994,0.977,-4.074,-6.635
1188-133604-0019_7127-75947-0006,Spk2,2.142,2.993,3.044,0.546,0.907,0.893,-3.482,12.909,12.838,-3.058,14.129,14.071,3.819,3.246,3.713,0.937,0.919,-4.074,-6.635
1188-133604-0019_8224-274384-0008,Spk1,2.131,3.186,2.764,0.652,0.877,0.825,3.879,12.516,12.368,4.151,14.248,14.078,3.726,3.399,3.802,0.995,0.993,-4.074,-6.635
1188-133604-0019_8224-274384-0008,Spk2,1.666,2.474,2.247,0.582,0.892,0.812,-4.281,11.22,11.027,-3.98,14.047,13.809,3.726,3.305,4.024,0.995,0.998,-0.741,6.698
1188-133604-0020_1320-122617-0025,Spk1,1.974,3.057,3.045,0.558,0.805,0.785,1.063,12.395,12.322,1.465,13.857,13.809,3.292,3.308,3.594,0.988,0.99,-4.074,-6.635
1188-133604-0020_1320-122617-0025,Spk2,1.902,3.045,2.592,0.627,0.891,0.838,-1.661,11.08,10.996,-1.272,14.034,13.941,3.292,3.298,3.63,0.985,0.986,0.093,-6.635
1188-133604-0020_3729-6852-0044,Spk1,1.853,3.083,2.95,0.513,0.829,0.781,3.895,13.382,13.292,4.192,15.17,15.088,3.01,3.658,3.893,0.986,0.987,-4.074,-6.635
1188-133604-0020_3729-6852-0044,Spk2,1.604,3.115,2.547,0.448,0.802,0.753,-4.305,8.846,8.709,-4.017,12.875,12.601,3.01,3.242,3.716,0.972,0.977,-4.074,-6.635
1188-133604-0022_1221-135767-0019,Spk1,2.151,2.952,2.712,0.461,0.686,0.578,5.175,15.31,15.066,5.647,18.801,18.428,3.238,3.107,3.767,0.988,0.979,-4.074,-6.635
1188-133604-0022_1221-135767-0019,Spk2,1.762,3.463,2.214,0.514,0.754,0.673,-5.71,13.882,13.237,-5.358,16.035,15.24,3.238,3.167,3.641,0.993,0.985,-4.074,-6.635
1188-133604-0022_1320-122617-0034,Spk1,1.399,2.609,2.455,0.282,0.635,0.58,-7.162,9.289,9.231,-6.822,9.853,9.83,3.537,3.146,3.794,0.985,0.983,-4.074,7.158
1188-133604-0022_1320-122617-0034,Spk2,2.248,3.418,3.027,0.745,0.944,0.917,6.611,12.293,12.226,6.899,14.969,14.897,3.537,3.381,3.768,0.993,0.995,-4.074,-6.635
1188-133604-0025_121-121726-0010,Spk1,1.564,3.177,2.775,0.576,0.814,0.783,0.598,12.689,12.563,0.878,15.105,14.958,3.752,3.278,3.44,0.984,0.991,4.622,6.408
1188-133604-0025_121-121726-0010,Spk2,1.767,3.286,2.9,0.621,0.902,0.858,-0.919,11.88,11.696,-0.389,12.865,12.711,3.752,3.117,3.411,0.984,0.987,-4.074,7.651
1188-133604-0025_4992-23283-0016,Spk1,1.632,2.166,2.002,0.533,0.857,0.843,0.313,6.817,6.709,1.051,8.233,8.144,3.275,3.084,3.635,0.982,0.984,2.593,6.698
1188-133604-0025_4992-23283-0016,Spk2,1.541,2.687,2.586,0.526,0.87,0.86,-0.78,9.149,9.115,-0.287,12.276,12.28,3.275,3.14,3.134,0.989,0.996,-4.074,-6.635
1188-133604-0025_6829-68769-0005,Spk1,1.781,3.243,2.807,0.595,0.832,0.765,3.53,13.111,12.908,3.838,15.646,15.414,3.06,3.265,3.579,0.989,0.993,-4.074,7.001
1188-133604-0025_6829-68769-0005,Spk2,1.493,3.068,2.714,0.493,0.919,0.803,-4.111,14.041,13.597,-3.683,14.325,13.916,3.06,3.01,3.368,0.978,0.986,1.482,-1.079
1188-133604-0027_4446-2275-0032,Spk1,2.202,3.317,3.526,0.629,0.811,0.822,4.561,12.667,12.611,4.875,16.585,16.522,2.922,3.408,3.86,0.983,0.975,10.212,7.651
1188-133604-0027_4446-2275-0032,Spk2,1.787,3.07,3.293,0.533,0.846,0.808,-5.3,15.758,15.42,-4.774,16.79,16.327,2.922,2.558,3.13,0.981,0.959,-4.074,-6.635
1188-133604-0029_1284-1180-0013,Spk1,1.628,3.215,3.273,0.482,0.737,0.721,2.079,13.063,12.957,2.394,16.398,16.259,3.322,3.534,3.429,0.987,0.987,-4.074,-6.635
1188-133604-0029_1284-1180-0013,Spk2,1.407,3.148,2.939,0.568,0.915,0.892,-2.702,14.076,13.94,-2.115,17.652,17.398,3.322,3.223,3.626,0.981,0.972,-4.074,15.587
1188-133604-0029_4077-13751-0006,Spk1,1.662,2.696,3.134,0.431,0.665,0.721,1.16,12.972,12.996,1.525,15.257,15.358,2.919,3.261,3.218,0.982,0.982,-4.074,-6.635
1188-133604-0029_4077-13751-0006,Spk2,1.637,3.192,2.533,0.541,0.813,0.754,-1.435,9.203,8.943,-1.092,10.092,9.86,2.919,3.048,3.543,0.975,0.977,7.037,15.587
1188-133604-0029_8455-210777-0003,Spk1,2.316,3.351,3.403,0.564,0.729,0.772,5.779,13.333,13.241,6.046,16.481,16.372,3.412,3.21,3.167,0.983,0.985,-4.074,-6.635
1188-133604-0029_8455-210777-0003,Spk2,1.396,2.798,2.595,0.585,0.859,0.81,-6.226,11.545,11.338,-5.77,14.427,14.096,3.412,3.218,3.15,0.989,0.981,7.037,4.476
1188-133604-0031_5142-33396-0054,Spk1,1.411,2.989,2.385,0.351,0.717,0.671,-0.007,11.945,11.88,0.427,15.097,15.057,3.589,3.403,3.948,0.986,0.977,-4.074,-6.635
1188-133604-0031_5142-33396-0054,Spk2,1.78,2.604,2.311,0.527,0.925,0.824,-0.629,14.08,12.863,-0.246,14.653,13.561,3.589,3.285,3.539,0.99,0.988,9.259,20.032
1188-133604-0032_8224-274384-0000,Spk1,1.76,3.104,3.047,0.531,0.804,0.76,-1.387,13.169,12.928,-1.063,15.508,15.16,3.543,3.212,3.824,0.994,0.998,-4.074,-0.753
1188-133604-0032_8224-274384-0000,Spk2,1.639,2.867,2.865,0.637,0.924,0.886,0.903,11.728,11.578,1.207,14.742,14.593,3.543,3.23,3.527,0.998,0.988,-4.074,-0.753
1188-133604-0033_7127-75947-0027,Spk1,1.341,2.791,2.583,0.44,0.785,0.738,0.492,13.9,13.807,0.783,16.46,16.379,2.662,3.232,3.463,0.994,0.995,-4.074,-6.635
1188-133604-0033_7127-75947-0027,Spk2,2.017,3.298,3.121,0.57,0.937,0.883,-0.896,15.286,14.805,-0.591,15.764,15.218,2.662,2.884,3.227,0.99,0.992,18.148,21.143
1188-133604-0036_2961-960-0007,Spk1,1.422,3.092,2.523,0.522,0.869,0.781,-0.983,12.711,12.526,-0.61,15.445,15.19,2.179,3.476,3.86,0.992,0.989,-4.074,5.865
1188-133604-0036_2961-960-0007,Spk2,1.966,2.67,2.229,0.542,0.788,0.692,0.093,10.579,10.405,0.672,14.527,14.172,2.179,3.304,3.696,0.983,0.986,-4.074,-6.635
1188-133604-0036_4507-16021-0015,Spk1,2.111,3.429,2.921,0.69,0.874,0.75,6.523,13.849,13.61,6.846,16.389,16.041,2.664,3.336,3.465,0.992,0.994,29.259,26.698
1188-133604-0036_4507-16021-0015,Spk2,1.409,2.902,2.864,0.468,0.845,0.84,-7.155,8.17,8.139,-6.552,16.105,16.155,2.664,3.067,3.467,0.977,0.97,12.593,10.032
1188-133604-0038_1995-1837-0012,Spk1,1.786,3.269,2.992,0.584,0.904,0.882,3.117,12.913,12.842,3.394,15.369,15.321,3.23,3.405,3.223,0.986,0.988,-4.074,-6.635
1188-133604-0038_1995-1837-0012,Spk2,1.408,3.576,3.022,0.52,0.927,0.898,-3.462,15.147,15.085,-3.133,17.065,17.019,3.23,3.031,3.688,0.993,0.994,1.808,-0.753
1188-133604-0038_5142-33396-0043,Spk1,1.389,3.186,2.868,0.564,0.86,0.819,0.819,13.935,13.828,1.134,16.905,16.781,3.177,3.307,3.333,0.979,0.979,3.618,-6.634
1188-133604-0038_5142-33396-0043,Spk2,1.679,3.254,3.297,0.586,0.947,0.919,-1.396,16.226,15.882,-1.033,16.559,16.255,3.177,2.944,2.675,0.989,0.99,-4.074,3.366
1188-133604-0038_61-70970-0012,Spk1,1.19,2.896,3.08,0.294,0.763,0.802,-4.889,12.291,12.288,-4.446,14.496,14.554,3.079,3.337,3.593,0.962,0.973,5.017,2.457
1188-133604-0038_61-70970-0012,Spk2,2.018,3.32,2.801,0.763,0.96,0.923,4.53,14.402,14.12,4.874,16.362,16.06,3.079,3.247,2.61,0.991,0.992,-4.074,-6.634
1188-133604-0040_2094-142345-0057,Spk1,1.555,3.047,3.062,0.335,0.758,0.721,-2.905,13.051,12.96,-2.388,16.748,16.646,2.963,3.449,4.061,0.98,0.959,-4.074,5.866
1188-133604-0040_2094-142345-0057,Spk2,1.786,3.318,2.783,0.706,0.934,0.9,2.41,11.497,11.307,2.797,17.536,17.194,2.963,3.066,3.251,0.983,0.956,12.593,10.033
1188-133604-0040_4970-29093-0002,Spk1,1.804,2.918,3.072,0.537,0.764,0.721,0.945,13.349,13.206,1.513,15.969,15.811,2.471,3.328,3.767,0.97,0.965,-4.074,-6.634
1188-133604-0040_4970-29093-0002,Spk2,1.575,3.579,2.937,0.468,0.941,0.88,-1.343,13.016,12.75,-0.597,14.236,13.893,2.471,3.137,3.466,0.99,0.991,-4.074,-6.634
1188-133604-0041_61-70968-0003,Spk1,1.66,2.87,2.797,0.536,0.873,0.853,2.68,12.193,12.149,2.999,14.699,14.68,2.882,3.216,3.513,0.981,0.99,-4.074,-6.634
1188-133604-0041_61-70968-0003,Spk2,1.707,2.945,2.279,0.468,0.845,0.762,-2.996,5.813,5.744,-2.577,6.858,6.829,2.882,3.241,3.76,0.989,0.976,-4.074,-6.634
121-121726-0000_3570-5694-0022,Spk1,1.73,2.758,2.786,0.627,0.942,0.938,1.555,13.978,13.925,1.861,14.678,14.659,3.234,3.305,3.335,0.985,0.986,-4.074,-6.634
121-121726-0000_3570-5694-0022,Spk2,1.336,2.777,2.678,0.461,0.893,0.882,-1.85,13.815,13.759,-1.462,16.016,15.956,3.234,3.053,3.956,0.958,0.969,-4.074,-6.634
121-121726-0001_3729-6852-0018,Spk1,1.628,3.37,3.214,0.488,0.913,0.894,-0.705,12.811,12.669,-0.408,13.513,13.367,3.38,3.242,3.818,0.986,0.989,8.426,5.866
121-121726-0001_3729-6852-0018,Spk2,1.833,3.151,2.428,0.611,0.804,0.711,0.119,8.299,8.2,0.502,12.541,12.371,3.38,3.15,3.888,0.982,0.983,-4.074,-6.634
121-121726-0001_672-122797-0015,Spk1,1.635,2.186,2.246,0.499,0.745,0.708,-3.536,10.632,10.549,-3.143,11.228,11.166,3.205,3.299,3.946,0.952,0.94,62.593,60.033
121-121726-0001_672-122797-0015,Spk2,1.849,3.141,2.466,0.702,0.851,0.779,3.075,11.868,11.413,3.386,13.119,12.714,3.205,2.759,3.449,0.973,0.965,-4.074,-6.634
121-121726-0002_260-123286-0011,Spk1,1.556,3.671,3.787,0.577,0.954,0.954,-0.263,16.487,16.452,0.395,17.03,17.03,3.627,3.361,3.894,0.982,0.995,-4.074,-6.634
121-121726-0002_260-123286-0011,Spk2,1.554,3.155,2.616,0.562,0.903,0.792,-0.109,14.122,13.809,0.209,15.664,15.293,3.627,3.705,4.268,0.967,0.947,-4.074,21.937
121-121726-0002_8455-210777-0041,Spk1,1.987,3.774,3.968,0.72,0.956,0.956,1.872,15.611,15.584,2.163,16.274,16.283,3.064,2.863,2.914,0.992,0.993,15.926,13.366
121-121726-0002_8455-210777-0041,Spk2,1.112,2.681,2.298,0.697,0.92,0.901,-2.147,10.807,10.653,-1.861,13.037,12.872,3.064,3.433,3.248,0.982,0.977,3.618,1.058
121-121726-0003_1089-134691-0014,Spk1,1.79,3.382,3.457,0.673,0.945,0.943,2.608,13.226,13.153,2.936,14.162,14.113,3.361,3.254,3.716,0.99,0.989,8.426,5.866
121-121726-0003_1089-134691-0014,Spk2,1.287,3.385,2.375,0.561,0.885,0.796,-3.488,15.578,15.212,-2.707,16.391,15.982,3.361,3.561,3.992,0.99,0.981,5.017,-6.634
121-121726-0003_672-122797-0059,Spk1,1.621,3.218,3.538,0.543,0.926,0.923,1.5,14.058,13.962,1.824,15.218,15.157,3.452,3.357,3.479,0.979,0.985,15.926,13.366
121-121726-0003_672-122797-0059,Spk2,1.363,3.219,2.218,0.664,0.844,0.707,-2.071,12.293,12.005,-1.635,14.571,14.284,3.452,3.025,3.424,0.97,0.938,-4.074,-6.634
121-121726-0004_2830-3980-0020,Spk1,1.996,3.38,3.435,0.587,0.899,0.887,-2.001,13.245,13.119,-1.55,14.084,13.984,3.594,2.932,3.055,0.992,0.986,-4.074,-6.634
121-121726-0004_2830-3980-0020,Spk2,1.53,2.69,2.295,0.545,0.751,0.721,1.734,3.333,3.249,2.16,12.24,12.001,3.594,3.228,3.344,0.991,0.994,-4.074,-6.634
121-121726-0004_6930-81414-0003,Spk1,1.645,3.293,3.264,0.565,0.951,0.941,2.057,15.33,14.981,2.456,16.557,16.26,3.496,3.44,4.016,0.989,0.984,8.426,5.866
121-121726-0004_6930-81414-0003,Spk2,1.624,3.509,2.625,0.531,0.918,0.815,-2.487,10.656,8.774,-1.921,13.552,10.823,3.496,3.412,3.741,0.966,0.967,-4.074,-6.634
121-121726-0005_8455-210777-0005,Spk1,1.553,3.351,3.437,0.198,0.918,0.92,-4.586,12.468,12.437,-3.312,14.257,14.265,3.202,3.241,3.384,0.923,0.93,-4.074,-6.634
121-121726-0005_8455-210777-0005,Spk2,2.007,3.57,3.223,0.819,0.947,0.943,4.282,11.948,11.863,4.772,16.65,16.516,3.202,2.956,3.622,0.993,0.997,-4.074,-6.634
121-121726-0006_260-123286-0027,Spk1,1.529,3.316,3.103,0.553,0.895,0.89,-1.611,13.9,13.788,-1.288,14.876,14.797,3.075,2.988,2.665,0.982,0.995,-4.074,7.652
121-121726-0006_260-123286-0027,Spk2,1.817,3.114,2.758,0.582,0.861,0.788,1.074,13.408,13.183,1.413,15.158,14.859,3.075,3.353,3.339,0.948,0.926,-4.074,-6.634
121-121726-0006_4507-16021-0056,Spk1,1.589,3.397,3.313,0.588,0.912,0.906,-2.424,14.752,14.667,-1.802,15.326,15.271,2.991,2.964,3.096,0.983,0.993,-4.074,-6.634
