ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1089-134691-0005_908-157963-0011,Spk2,1.765,2.475,2.118,0.443,0.671,0.587,2.279,8.742,8.698,2.365,12.912,12.837,1.876,3.441,3.462,0.947,0.948,0.0,8.333
1089-134691-0006_4446-2275-0012,Spk2,1.326,2.314,2.181,0.259,0.682,0.691,-5.506,7.101,7.106,-5.243,9.651,9.669,2.085,2.752,3.309,0.956,0.954,11.765,11.765
1089-134691-0014_2830-3980-0041,Spk1,1.611,2.798,2.177,0.403,0.828,0.751,-2.573,14.1,13.946,-2.372,15.057,14.885,2.529,3.096,3.68,0.971,0.963,0.0,18.182
1089-134691-0015_5683-32879-0011,Spk1,1.882,2.965,2.897,0.315,0.507,0.498,2.554,12.362,12.341,2.663,14.097,14.085,1.766,3.372,3.048,0.957,0.976,0.0,0.0
1089-134691-0015_672-122797-0050,Spk1,2.06,3.267,3.314,0.303,0.462,0.453,1.347,13.965,14.119,1.41,15.595,15.829,2.112,3.141,3.178,0.966,0.984,20.0,20.0
1089-134691-0016_260-123286-0009,Spk2,1.61,1.86,1.671,0.44,0.653,0.61,1.027,7.579,7.536,1.124,8.924,8.871,1.891,3.156,3.358,0.978,0.94,0.0,11.765
1089-134691-0017_5142-36586-0004,Spk2,1.28,2.603,2.32,0.37,0.879,0.85,-7.125,12.619,12.371,-6.626,13.728,13.446,2.564,2.971,3.021,0.984,0.983,0.0,0.0
1089-134691-0018_4970-29095-0024,Spk1,1.416,2.31,2.512,0.145,0.46,0.496,-9.685,9.394,9.411,-8.842,11.158,11.187,1.684,3.086,3.413,0.915,0.932,0.0,0.0
1089-134691-0019_2830-3980-0011,Spk1,1.901,2.669,2.477,0.555,0.888,0.869,0.078,10.974,10.928,0.326,13.271,13.227,1.813,2.834,3.207,0.965,0.977,0.0,0.0
1089-134691-0020_7021-85628-0000,Spk1,1.703,3.485,3.294,0.424,0.843,0.811,-0.051,14.854,14.838,0.159,16.763,16.737,2.013,2.919,3.02,0.963,0.955,0.0,0.0
1089-134691-0022_2830-3979-0000,Spk1,1.501,2.626,2.222,0.281,0.795,0.772,-7.261,11.866,11.835,-7.032,12.809,12.779,1.854,3.099,3.652,0.96,0.959,6.667,13.333
1089-134691-0023_8224-274381-0011,Spk1,1.722,3.044,2.646,0.433,0.851,0.826,-3.465,11.947,11.88,-3.157,12.656,12.581,2.338,2.608,3.216,0.984,0.984,4.545,0.0
1089-134691-0023_8224-274381-0011,Spk2,1.451,2.554,2.441,0.364,0.699,0.637,1.174,10.275,10.199,1.277,14.268,14.188,2.338,3.067,3.12,0.972,0.955,0.0,0.0
1089-134691-0025_4970-29095-0012,Spk1,1.226,2.208,1.765,0.318,0.703,0.71,-2.619,11.133,11.034,-2.446,12.051,11.939,1.887,3.411,3.717,0.981,0.979,7.143,14.286
1188-133604-0001_1995-1826-0012,Spk2,1.408,2.967,2.602,0.512,0.839,0.788,1.234,12.056,12.044,1.328,15.218,15.189,2.173,3.143,3.285,0.976,0.987,0.0,17.647
1188-133604-0003_672-122797-0056,Spk1,1.558,2.595,2.269,0.353,0.652,0.614,-0.11,10.353,10.325,0.081,13.187,13.157,2.282,3.133,3.219,0.957,0.953,0.0,0.0
1188-133604-0004_672-122797-0017,Spk1,1.524,1.555,1.515,0.339,0.553,0.554,0.022,5.106,5.055,0.216,7.502,7.442,1.704,3.231,3.55,0.964,0.96,7.143,14.286
1188-133604-0005_1580-141083-0020,Spk1,1.457,2.719,2.447,0.337,0.67,0.644,-0.071,10.612,10.531,0.026,13.492,13.396,1.918,3.272,3.267,0.975,0.965,5.263,15.789
1188-133604-0005_4446-2271-0003,Spk1,1.952,3.006,2.701,0.356,0.691,0.659,0.68,10.012,9.971,0.798,12.952,12.886,1.946,3.258,3.121,0.976,0.976,18.75,18.75
1188-133604-0005_4446-2271-0003,Spk2,1.225,2.093,2.13,0.275,0.695,0.681,-7.036,6.405,6.373,-6.627,9.511,9.461,1.946,2.708,3.264,0.947,0.933,64.286,7.143
1188-133604-0010_5105-28240-0024,Spk1,1.45,2.169,2.03,0.209,0.598,0.613,-5.482,10.144,10.133,-5.358,11.989,11.997,2.042,3.274,3.383,0.966,0.96,13.333,13.333
1188-133604-0010_5105-28240-0024,Spk2,1.771,3.547,3.012,0.531,0.828,0.767,3.137,11.253,11.158,3.195,13.02,12.905,2.042,3.109,3.098,0.97,0.955,0.0,0.0
1188-133604-0011_4970-29095-0008,Spk1,1.568,2.883,2.637,0.322,0.719,0.698,0.106,10.314,10.289,0.382,13.223,13.202,1.602,3.104,3.334,0.957,0.96,20.0,20.0
1188-133604-0011_4970-29095-0008,Spk2,1.277,2.122,1.987,0.377,0.857,0.855,-5.522,10.598,10.619,-4.884,11.654,11.681,1.602,3.143,3.409,0.916,0.921,0.0,0.0
1188-133604-0012_5105-28241-0016,Spk1,1.507,2.59,2.322,0.349,0.68,0.673,0.123,11.354,11.309,0.171,13.441,13.398,2.407,3.329,3.213,0.961,0.974,5.0,15.0
1188-133604-0012_5105-28241-0016,Spk2,1.642,2.982,2.599,0.436,0.782,0.774,-1.379,8.401,8.37,-1.235,9.961,9.925,2.407,2.787,3.217,0.974,0.963,0.0,5.0
1188-133604-0016_7176-88083-0018,Spk2,1.503,2.177,2.057,0.411,0.735,0.697,-4.548,7.523,7.501,-4.461,10.184,10.144,2.489,3.175,3.917,0.963,0.964,9.375,12.5
1188-133604-0017_5142-33396-0001,Spk2,1.226,2.254,1.873,0.295,0.758,0.758,-7.018,9.912,9.843,-6.771,10.661,10.594,1.889,2.797,3.15,0.967,0.977,20.0,20.0
1188-133604-0017_6930-81414-0007,Spk1,1.349,2.775,2.549,0.532,0.855,0.839,3.385,10.852,10.797,3.509,13.242,13.16,2.426,3.213,3.254,0.962,0.967,0.0,13.333
1188-133604-0017_6930-81414-0007,Spk2,1.244,2.331,1.849,0.215,0.732,0.72,-8.994,9.165,9.145,-8.499,11.73,11.844,2.426,3.162,3.63,0.946,0.952,16.667,16.667
1188-133604-0019_7127-75947-0006,Spk1,1.582,2.822,2.192,0.401,0.705,0.659,0.129,11.119,11.048,0.302,14.284,14.175,2.204,3.151,3.404,0.965,0.947,0.0,0.0
1188-133604-0019_7127-75947-0006,Spk2,1.985,2.716,2.502,0.507,0.859,0.845,-4.991,10.106,10.099,-4.757,12.092,12.088,2.204,2.972,3.619,0.954,0.935,0.0,0.0
1188-133604-0020_3729-6852-0044,Spk2,1.458,2.76,2.339,0.339,0.727,0.696,-4.988,7.886,7.776,-4.781,11.296,11.067,2.34,3.202,3.263,0.958,0.978,0.0,10.526
1188-133604-0025_121-121726-0010,Spk1,1.405,2.764,2.556,0.388,0.743,0.724,-0.526,10.728,10.674,-0.428,13.376,13.306,2.258,3.178,3.292,0.966,0.965,8.696,13.043
1188-133604-0025_121-121726-0010,Spk2,1.509,2.919,2.621,0.496,0.836,0.806,-1.772,10.447,10.358,-1.491,11.991,11.894,2.258,3.154,3.194,0.96,0.966,0.0,0.0
1188-133604-0025_4992-23283-0016,Spk1,1.563,1.965,1.853,0.438,0.807,0.797,-0.042,5.889,5.867,0.439,7.923,7.895,2.667,3.205,3.471,0.977,0.98,13.333,20.0
1188-133604-0025_6829-68769-0005,Spk1,1.672,2.865,2.491,0.425,0.752,0.728,2.346,10.752,10.709,2.426,13.792,13.725,1.823,3.358,3.573,0.975,0.978,9.091,13.636
1188-133604-0025_6829-68769-0005,Spk2,1.431,2.807,2.358,0.404,0.815,0.75,-4.392,10.831,10.748,-4.184,11.83,11.756,1.823,2.948,3.016,0.954,0.959,5.556,0.0
1188-133604-0027_4446-2275-0032,Spk1,2.004,2.935,2.395,0.45,0.752,0.733,2.386,10.757,10.708,2.494,14.496,14.393,2.419,3.387,3.563,0.968,0.961,14.286,14.286
1188-133604-0027_4446-2275-0032,Spk2,1.534,2.736,2.767,0.392,0.764,0.76,-6.009,10.39,10.301,-5.614,11.479,11.373,2.419,2.833,3.224,0.959,0.952,10.0,0.0
1188-133604-0029_1284-1180-0013,Spk1,1.634,2.921,2.849,0.456,0.68,0.685,1.115,10.225,10.199,1.202,14.315,14.273,2.379,3.281,3.088,0.981,0.981,0.0,0.0
1188-133604-0029_1284-1180-0013,Spk2,1.278,2.889,2.498,0.474,0.861,0.831,-3.079,11.987,11.802,-2.71,15.25,14.922,2.379,3.069,3.215,0.971,0.943,0.0,0.0
1188-133604-0029_8455-210777-0003,Spk1,2.231,3.087,3.327,0.519,0.686,0.722,2.17,11.625,11.596,2.225,15.052,15.004,2.767,3.18,3.164,0.977,0.976,0.0,0.0
1188-133604-0036_2961-960-0007,Spk2,1.566,2.281,1.88,0.279,0.613,0.568,-3.309,7.92,7.836,-3.022,10.709,10.569,1.597,3.273,3.59,0.936,0.953,15.789,0.0
1188-133604-0038_1995-1837-0012,Spk2,1.302,3.317,2.846,0.468,0.871,0.866,-3.562,13.158,13.145,-3.457,14.961,14.945,2.31,3.04,3.172,0.978,0.973,5.882,5.882
1188-133604-0038_61-70970-0012,Spk2,1.689,2.957,2.643,0.601,0.903,0.885,1.992,12.075,11.932,2.115,14.343,14.222,2.058,2.825,3.024,0.987,0.98,0.0,0.0
1188-133604-0040_2094-142345-0057,Spk1,1.612,2.658,2.74,0.251,0.641,0.623,-3.447,9.785,9.772,-3.126,13.5,13.493,2.11,3.15,3.306,0.961,0.939,0.0,0.0
1188-133604-0040_2094-142345-0057,Spk2,1.435,3.11,2.532,0.506,0.868,0.842,1.008,9.735,9.652,1.172,15.1,14.976,2.11,3.13,3.279,0.954,0.937,0.0,16.667
1188-133604-0040_4970-29093-0002,Spk1,1.617,2.375,2.357,0.369,0.616,0.6,-0.007,10.745,10.708,0.346,13.297,13.265,2.174,3.031,3.578,0.939,0.957,12.5,12.5
121-121726-0000_3570-5694-0022,Spk2,1.333,2.349,2.126,0.365,0.802,0.798,-2.686,10.32,10.26,-2.499,12.712,12.6,1.913,3.127,3.154,0.919,0.929,15.385,15.385
121-121726-0001_3729-6852-0018,Spk1,1.471,3.373,2.861,0.431,0.864,0.833,-1.806,11.477,11.369,-1.701,12.555,12.421,2.037,3.252,3.708,0.972,0.973,37.5,12.5
121-121726-0001_3729-6852-0018,Spk2,1.586,2.462,1.965,0.388,0.663,0.614,-0.988,6.74,6.692,-0.815,10.539,10.446,2.037,3.133,3.522,0.97,0.975,0.0,13.333
121-121726-0002_260-123286-0011,Spk2,1.343,2.349,1.934,0.344,0.749,0.674,-2.535,9.474,9.448,-2.357,11.146,11.127,2.105,3.283,3.676,0.908,0.939,14.286,14.286
