ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1089-134691-0015_3575-170457-0015,Spk2,1.433,3.056,3.072,0.406,0.808,0.799,-0.985,12.133,12.118,-1.082,15.136,15.111,2.038,2.995,3.402,0.958,0.972,12.379,12.38
1089-134691-0015_5683-32879-0011,Spk1,1.882,2.965,2.897,0.32,0.502,0.496,2.835,12.061,12.045,2.663,14.097,14.085,1.743,3.374,3.045,0.951,0.981,1.268,1.269
1089-134691-0015_5683-32879-0011,Spk2,1.32,2.484,1.955,0.431,0.773,0.711,-4.318,8.862,8.784,-4.499,11.472,11.349,1.743,2.906,2.852,0.952,0.966,23.49,23.491
1089-134691-0015_672-122797-0050,Spk1,2.06,3.267,3.314,0.308,0.457,0.451,1.628,13.664,13.823,1.41,15.595,15.829,2.089,3.143,3.175,0.96,0.989,21.268,21.269
1089-134691-0015_672-122797-0050,Spk2,1.509,2.446,1.838,0.303,0.601,0.565,-6.513,7.187,6.937,-6.535,10.345,10.055,2.089,3.254,3.307,0.943,0.936,31.268,41.269
1089-134691-0016_260-123286-0009,Spk1,1.349,2.218,1.905,0.197,0.653,0.612,-7.941,9.243,9.132,-7.995,10.387,10.277,1.868,3.019,3.253,0.899,0.91,20.018,38.769
1089-134691-0016_260-123286-0009,Spk2,1.61,1.86,1.671,0.445,0.648,0.608,1.308,7.278,7.24,1.124,8.924,8.871,1.868,3.158,3.355,0.972,0.945,1.268,13.034
1089-134691-0017_5142-36586-0004,Spk1,1.69,3.027,2.868,0.534,0.864,0.853,4.782,13.276,13.172,4.658,14.678,14.554,2.541,3.046,2.925,0.976,0.985,1.268,1.269
1089-134691-0017_5142-36586-0004,Spk2,1.28,2.603,2.32,0.375,0.874,0.848,-6.844,12.318,12.075,-6.626,13.728,13.446,2.541,2.973,3.018,0.978,0.988,1.268,1.269
1089-134691-0018_4970-29095-0024,Spk1,1.416,2.31,2.512,0.15,0.455,0.494,-9.404,9.093,9.115,-8.842,11.158,11.187,1.661,3.088,3.41,0.909,0.937,1.268,1.269
1089-134691-0018_4970-29095-0024,Spk2,1.611,3.028,2.603,0.545,0.835,0.81,3.024,11.642,11.598,2.857,12.944,12.884,1.661,3.137,2.685,0.962,0.97,1.268,23.491
1089-134691-0019_2830-3980-0011,Spk1,1.901,2.669,2.477,0.56,0.883,0.867,0.359,10.673,10.632,0.326,13.271,13.227,1.79,2.836,3.204,0.959,0.982,1.268,1.269
1089-134691-0019_2830-3980-0011,Spk2,1.606,2.67,2.224,0.445,0.756,0.665,-2.601,10.682,10.522,-2.561,12.441,12.266,1.79,2.993,3.353,0.974,0.97,1.269,1.269
1089-134691-0019_672-122797-0023,Spk1,1.583,2.675,2.463,0.454,0.838,0.779,2.747,9.848,9.693,2.737,13.158,12.914,1.855,3.195,3.696,0.96,0.986,1.269,1.269
1089-134691-0019_672-122797-0023,Spk2,1.286,2.579,2.006,0.284,0.729,0.699,-7.192,8.299,8.128,-4.929,10.655,10.459,1.855,3.056,3.368,0.929,0.931,1.269,26.269
1089-134691-0020_7021-85628-0000,Spk1,1.703,3.485,3.294,0.429,0.838,0.809,0.23,14.553,14.542,0.159,16.763,16.737,1.99,2.921,3.017,0.957,0.96,1.269,1.269
1089-134691-0020_7021-85628-0000,Spk2,1.527,2.908,2.857,0.632,0.896,0.894,-1.344,9.327,9.324,-1.414,14.909,14.894,1.99,2.959,3.31,0.943,0.977,1.269,1.269
1089-134691-0020_908-31957-0004,Spk1,1.571,3.666,3.213,0.376,0.849,0.809,-2.881,14.191,14.139,-2.911,16.684,16.575,2.305,2.866,2.973,0.94,0.931,1.269,1.269
1089-134691-0020_908-31957-0004,Spk2,1.81,2.703,2.126,0.624,0.843,0.707,1.463,9.323,9.215,1.352,13.161,12.978,2.305,2.934,3.244,0.965,0.956,1.269,51.269
1089-134691-0022_2830-3979-0000,Spk1,1.501,2.626,2.222,0.286,0.79,0.77,-6.98,11.565,11.539,-7.032,12.809,12.779,1.831,3.101,3.649,0.954,0.964,7.936,14.602
1089-134691-0022_2830-3979-0000,Spk2,1.628,2.697,2.584,0.468,0.735,0.746,1.809,10.774,10.771,1.617,12.262,12.255,1.831,3.049,2.974,0.984,0.99,6.031,6.031
1089-134691-0023_1580-141083-0000,Spk1,1.891,3.203,2.824,0.531,0.837,0.81,4.518,11.214,11.118,4.314,12.384,12.271,2.16,3.138,3.279,0.977,0.993,1.269,1.269
1089-134691-0023_1580-141083-0000,Spk2,1.241,2.64,1.962,0.333,0.802,0.742,-7.863,9.524,9.033,-7.77,10.801,10.314,2.16,3.172,3.441,0.977,0.988,1.269,4.717
1089-134691-0023_8224-274381-0011,Spk1,1.722,3.044,2.646,0.438,0.846,0.824,-3.184,11.646,11.584,-3.157,12.656,12.581,2.315,2.61,3.213,0.978,0.989,5.814,1.269
1089-134691-0023_8224-274381-0011,Spk2,1.451,2.554,2.441,0.369,0.694,0.635,1.455,9.974,9.903,1.277,14.268,14.188,2.315,3.069,3.117,0.966,0.96,1.269,1.269
1089-134691-0025_4970-29095-0012,Spk1,1.226,2.208,1.765,0.323,0.698,0.708,-2.338,10.832,10.738,-2.446,12.051,11.939,1.864,3.413,3.714,0.975,0.984,8.412,15.555
1089-134691-0025_4970-29095-0012,Spk2,1.352,2.502,2.357,0.379,0.693,0.659,-3.146,13.609,13.697,-3.187,15.432,15.561,1.864,3.005,3.33,0.916,0.926,29.84,44.126
1089-134691-0025_5105-28233-0004,Spk1,1.492,2.414,2.349,0.455,0.779,0.77,4.682,9.942,9.909,4.438,11.193,11.155,2.321,3.282,3.323,0.973,0.981,8.412,1.269
1089-134691-0025_5105-28233-0004,Spk2,1.345,2.215,1.681,0.204,0.644,0.599,-7.32,4.052,3.784,-7.195,5.994,5.737,2.321,2.908,3.772,0.965,0.949,8.961,47.423
1188-133604-0001_1995-1826-0012,Spk1,1.63,3.034,2.745,0.359,0.623,0.607,-3.438,10.25,10.237,-3.564,12.969,12.948,2.15,3.331,3.515,0.968,0.983,1.269,1.269
1188-133604-0001_1995-1826-0012,Spk2,1.408,2.967,2.602,0.517,0.834,0.786,1.515,11.755,11.748,1.328,15.218,15.189,2.15,3.145,3.282,0.97,0.992,1.269,18.916
1188-133604-0003_672-122797-0056,Spk1,1.558,2.595,2.269,0.358,0.647,0.612,0.171,10.052,10.029,0.081,13.187,13.157,2.259,3.135,3.216,0.951,0.958,1.269,1.269
1188-133604-0003_672-122797-0056,Spk2,1.493,3.02,2.248,0.389,0.723,0.706,-3.922,8.908,8.885,-3.978,11.782,11.745,2.259,3.206,3.213,0.962,0.955,41.269,51.269
1188-133604-0003_8230-279154-0014,Spk1,1.813,2.689,2.289,0.389,0.659,0.609,-2.158,10.434,10.374,-2.341,13.349,13.285,2.592,3.278,3.743,0.971,0.986,1.269,1.269
1188-133604-0003_8230-279154-0014,Spk2,1.579,2.869,2.572,0.532,0.869,0.828,-0.089,11.662,11.523,-0.311,13.63,13.46,2.592,3.347,3.458,0.979,0.978,1.269,1.269
1188-133604-0004_672-122797-0017,Spk1,1.524,1.555,1.515,0.344,0.548,0.552,0.303,4.805,4.759,0.216,7.502,7.442,1.681,3.233,3.547,0.958,0.965,8.412,15.555
1188-133604-0004_672-122797-0017,Spk2,1.23,2.291,1.949,0.415,0.616,0.611,-3.29,4.052,3.974,-3.401,6.842,6.779,1.681,2.555,3.223,0.94,0.957,1.269,23.491
1188-133604-0005_1580-141083-0020,Spk1,1.457,2.719,2.447,0.342,0.665,0.642,0.21,10.311,10.235,0.026,13.492,13.396,1.895,3.274,3.264,0.969,0.97,6.532,17.058
1188-133604-0005_1580-141083-0020,Spk2,1.421,3.232,2.923,0.485,0.873,0.858,-0.819,11.105,11.047,-0.901,12.132,12.064,1.895,2.542,2.668,0.965,0.973,1.269,13.034
1188-133604-0005_4446-2271-0003,Spk1,1.952,3.006,2.701,0.361,0.686,0.657,0.961,9.711,9.675,0.798,12.952,12.886,1.923,3.26,3.118,0.97,0.981,20.019,20.019
1188-133604-0005_4446-2271-0003,Spk2,1.225,2.093,2.13,0.28,0.69,0.679,-6.755,6.104,6.077,-6.627,9.511,9.461,1.923,2.71,3.261,0.941,0.938,65.555,8.412
1188-133604-0005_6829-68769-0036,Spk1,1.418,2.074,1.716,0.122,0.452,0.41,-8.215,6.652,6.555,-8.0,8.827,8.732,1.64,3.169,3.349,0.916,0.916,59.164,53.901
1188-133604-0005_6829-68769-0036,Spk2,1.763,3.087,2.798,0.62,0.886,0.874,3.383,12.43,12.424,3.193,13.594,13.585,1.64,2.558,2.49,0.939,0.95,1.269,1.269
1188-133604-0010_5105-28240-0024,Spk1,1.45,2.169,2.03,0.214,0.593,0.611,-5.201,9.843,9.837,-5.358,11.989,11.997,2.019,3.276,3.38,0.96,0.965,14.602,14.602
1188-133604-0010_5105-28240-0024,Spk2,1.771,3.547,3.012,0.536,0.823,0.765,3.418,10.952,10.862,3.195,13.02,12.905,2.019,3.111,3.095,0.964,0.96,1.269,1.269
1188-133604-0010_61-70970-0014,Spk1,1.402,2.095,2.249,0.266,0.521,0.524,-2.713,9.642,9.662,-2.506,12.176,12.229,2.668,3.17,3.424,0.933,0.972,1.269,1.269
1188-133604-0010_61-70970-0014,Spk2,1.85,3.095,2.488,0.586,0.845,0.781,0.944,11.824,11.592,0.769,14.042,13.815,2.668,3.319,3.39,0.972,0.964,10.36,10.36
1188-133604-0011_4970-29095-0008,Spk1,1.568,2.883,2.637,0.327,0.714,0.696,0.387,10.013,9.993,0.382,13.223,13.202,1.579,3.106,3.331,0.951,0.965,21.269,21.269
1188-133604-0011_4970-29095-0008,Spk2,1.277,2.122,1.987,0.382,0.852,0.853,-5.241,10.297,10.323,-4.884,11.654,11.681,1.579,3.145,3.406,0.91,0.926,1.269,1.269
1188-133604-0012_5105-28241-0016,Spk1,1.507,2.59,2.322,0.354,0.675,0.671,0.404,11.053,11.013,0.171,13.441,13.398,2.384,3.331,3.21,0.955,0.979,6.269,16.269
1188-133604-0012_5105-28241-0016,Spk2,1.642,2.982,2.599,0.441,0.777,0.772,-1.098,8.1,8.074,-1.235,9.961,9.925,2.384,2.789,3.214,0.968,0.968,1.269,6.269
1188-133604-0013_2830-3980-0004,Spk1,1.459,2.008,1.918,0.288,0.549,0.552,-4.644,5.861,5.853,-4.669,7.173,7.169,1.719,3.012,3.538,0.949,0.966,13.769,38.769
1188-133604-0013_2830-3980-0004,Spk2,1.376,2.387,1.792,0.451,0.814,0.727,2.089,9.557,9.472,1.934,11.728,11.615,1.719,3.213,3.402,0.934,0.958,1.269,1.269
1188-133604-0014_4992-23283-0016,Spk1,1.769,2.551,2.566,0.347,0.689,0.668,1.052,10.629,10.663,0.962,13.607,13.686,2.465,3.372,3.656,0.965,0.974,1.269,1.269
1188-133604-0014_4992-23283-0016,Spk2,1.32,2.325,2.382,0.334,0.794,0.799,-3.99,7.32,7.34,-3.467,11.574,11.61,2.465,3.343,3.388,0.955,0.969,11.269,31.269
1188-133604-0016_7176-88083-0018,Spk1,1.715,2.673,2.65,0.438,0.75,0.719,0.193,10.842,10.805,-0.017,13.821,13.767,2.466,3.716,3.863,0.98,0.993,7.936,7.936
1188-133604-0016_7176-88083-0018,Spk2,1.503,2.177,2.057,0.416,0.73,0.695,-4.267,7.222,7.205,-4.461,10.184,10.144,2.466,3.177,3.914,0.957,0.969,10.644,13.769
1188-133604-0017_5142-33396-0001,Spk1,1.472,3.043,2.64,0.468,0.835,0.805,0.542,10.658,10.629,0.335,13.098,13.057,1.866,3.221,3.512,0.958,0.98,1.269,1.269
1188-133604-0017_5142-33396-0001,Spk2,1.226,2.254,1.873,0.3,0.753,0.756,-6.737,9.611,9.547,-6.771,10.661,10.594,1.866,2.799,3.147,0.961,0.982,21.269,21.269
1188-133604-0017_6930-81414-0007,Spk1,1.349,2.775,2.549,0.537,0.85,0.837,3.666,10.551,10.501,3.509,13.242,13.16,2.403,3.215,3.251,0.956,0.972,1.269,14.602
1188-133604-0017_6930-81414-0007,Spk2,1.244,2.331,1.849,0.22,0.727,0.718,-8.713,8.864,8.849,-8.499,11.73,11.844,2.403,3.164,3.627,0.94,0.957,17.936,17.936
1188-133604-0018_1089-134686-0026,Spk1,1.706,2.667,2.415,0.544,0.794,0.755,2.119,10.345,10.331,2.082,12.482,12.46,2.538,3.253,3.486,0.97,0.993,1.269,1.269
1188-133604-0018_1089-134686-0026,Spk2,1.799,3.07,2.837,0.451,0.843,0.809,-2.084,10.414,10.347,-1.709,11.58,11.5,2.538,3.148,3.33,0.979,0.993,1.269,1.269
1188-133604-0019_7127-75947-0006,Spk1,1.582,2.822,2.192,0.406,0.7,0.657,0.41,10.818,10.752,0.302,14.284,14.175,2.181,3.153,3.401,0.959,0.952,1.269,1.269
1188-133604-0019_7127-75947-0006,Spk2,1.985,2.716,2.502,0.512,0.854,0.843,-4.71,9.805,9.803,-4.757,12.092,12.088,2.181,2.974,3.616,0.948,0.94,1.269,1.269
1188-133604-0019_8224-274384-0008,Spk1,1.782,2.786,2.433,0.505,0.792,0.75,2.06,9.958,9.876,1.817,12.691,12.566,2.545,3.329,3.606,0.973,0.986,4.495,1.269
1188-133604-0019_8224-274384-0008,Spk2,1.39,2.202,1.985,0.4,0.776,0.702,-4.766,7.994,7.889,-4.951,10.397,10.283,2.545,3.159,3.756,0.973,0.977,17.936,31.269
1188-133604-0020_1320-122617-0025,Spk1,1.74,2.781,2.771,0.427,0.705,0.696,-0.496,9.531,9.504,-0.615,12.136,12.092,2.372,3.256,3.465,0.969,0.983,1.269,1.269
1188-133604-0020_1320-122617-0025,Spk2,1.497,2.338,2.0,0.441,0.754,0.707,-2.768,7.192,7.157,-2.87,11.594,11.548,2.372,3.214,3.281,0.962,0.987,13.769,26.269
1188-133604-0020_3729-6852-0044,Spk1,1.719,2.749,2.819,0.431,0.736,0.726,2.408,10.783,10.746,2.197,13.503,13.435,2.317,3.325,3.698,0.972,0.977,1.269,1.269
1188-133604-0020_3729-6852-0044,Spk2,1.458,2.76,2.339,0.344,0.722,0.694,-4.707,7.585,7.48,-4.781,11.296,11.067,2.317,3.204,3.26,0.952,0.983,1.269,11.795
1188-133604-0022_1221-135767-0019,Spk1,1.838,2.597,2.346,0.316,0.591,0.546,0.647,11.125,11.096,0.532,14.171,14.138,2.007,3.163,3.337,0.932,0.972,1.269,10.36
1188-133604-0022_1221-135767-0019,Spk2,1.418,2.468,1.925,0.291,0.586,0.567,-7.255,9.777,9.655,-7.23,11.598,11.483,2.007,2.88,3.242,0.939,0.946,23.491,23.491
1188-133604-0022_1320-122617-0034,Spk1,1.562,2.263,2.115,0.204,0.515,0.458,-7.725,7.763,7.698,-7.892,9.477,9.402,2.084,3.116,3.693,0.965,0.973,8.166,21.959
1188-133604-0022_1320-122617-0034,Spk2,1.675,2.926,2.785,0.631,0.871,0.862,2.967,9.357,9.356,2.739,13.173,13.158,2.084,3.129,3.321,0.968,0.987,1.269,1.269
1188-133604-0025_121-121726-0010,Spk1,1.405,2.764,2.556,0.393,0.738,0.722,-0.245,10.427,10.378,-0.428,13.376,13.306,2.235,3.18,3.289,0.96,0.97,9.965,14.312
1188-133604-0025_121-121726-0010,Spk2,1.509,2.919,2.621,0.501,0.831,0.804,-1.491,10.146,10.062,-1.491,11.991,11.894,2.235,3.156,3.191,0.954,0.971,1.269,1.269
1188-133604-0025_4992-23283-0016,Spk1,1.563,1.965,1.853,0.443,0.802,0.795,0.239,5.588,5.571,0.439,7.923,7.895,2.644,3.207,3.468,0.971,0.985,14.602,21.269
1188-133604-0025_4992-23283-0016,Spk2,1.46,2.564,2.499,0.467,0.843,0.84,-0.807,8.012,8.02,-0.829,11.643,11.65,2.644,3.111,3.314,0.975,0.993,1.269,1.269
1188-133604-0025_6829-68769-0005,Spk1,1.672,2.865,2.491,0.43,0.747,0.726,2.627,10.451,10.413,2.426,13.792,13.725,1.8,3.36,3.57,0.969,0.983,10.36,14.905
1188-133604-0025_6829-68769-0005,Spk2,1.431,2.807,2.358,0.409,0.81,0.748,-4.111,10.53,10.452,-4.184,11.83,11.756,1.8,2.95,3.013,0.948,0.964,6.825,1.269
1188-133604-0027_4446-2275-0032,Spk1,2.004,2.935,2.395,0.455,0.747,0.731,2.667,10.456,10.412,2.494,14.496,14.393,2.396,3.389,3.56,0.962,0.966,15.555,15.555
1188-133604-0027_4446-2275-0032,Spk2,1.534,2.736,2.767,0.397,0.759,0.758,-5.728,10.089,10.005,-5.614,11.479,11.373,2.396,2.835,3.221,0.953,0.957,11.269,1.269
1188-133604-0029_1284-1180-0013,Spk1,1.634,2.921,2.849,0.461,0.675,0.683,1.396,9.924,9.903,1.202,14.315,14.273,2.356,3.283,3.085,0.975,0.986,1.269,1.269
1188-133604-0029_1284-1180-0013,Spk2,1.278,2.889,2.498,0.479,0.856,0.829,-2.798,11.686,11.506,-2.71,15.25,14.922,2.356,3.071,3.212,0.965,0.948,1.269,1.269
1188-133604-0029_4077-13751-0006,Spk1,1.53,2.393,2.547,0.319,0.6,0.645,-0.35,9.902,9.956,-0.477,13.501,13.601,1.846,3.246,3.27,0.966,0.975,23.491,1.269
1188-133604-0029_4077-13751-0006,Spk2,1.448,2.518,1.913,0.286,0.669,0.657,-2.572,2.849,2.783,-2.699,5.881,5.787,1.846,2.874,3.735,0.966,0.921,23.491,12.38
1188-133604-0029_8455-210777-0003,Spk1,2.231,3.087,3.327,0.524,0.681,0.72,2.451,11.324,11.3,2.225,15.052,15.004,2.744,3.182,3.161,0.971,0.981,1.269,1.269
1188-133604-0029_8455-210777-0003,Spk2,1.322,2.718,2.22,0.522,0.839,0.802,-7.016,9.567,9.486,-7.052,13.225,13.072,2.744,2.891,3.399,0.964,0.973,12.38,12.38
1188-133604-0031_5142-33396-0054,Spk1,1.465,2.145,2.044,0.216,0.499,0.532,-2.73,7.638,7.634,-2.73,10.752,10.757,1.956,3.148,3.62,0.905,0.942,41.269,31.269
1188-133604-0031_5142-33396-0054,Spk2,1.285,2.247,1.981,0.331,0.841,0.798,-2.894,10.994,10.904,-2.987,12.309,12.219,1.956,3.172,3.423,0.974,0.987,21.269,27.936
1188-133604-0032_8224-274384-0000,Spk1,1.632,2.781,2.717,0.493,0.761,0.734,-1.227,11.314,11.179,-1.414,14.047,13.842,3.011,3.293,3.461,0.975,0.988,7.151,24.798
1188-133604-0032_8224-274384-0000,Spk2,1.631,2.693,2.736,0.59,0.885,0.856,0.999,10.212,10.179,0.79,13.86,13.816,3.011,3.156,3.54,0.986,0.984,1.269,7.151
1188-133604-0033_7127-75947-0027,Spk1,1.372,2.596,2.351,0.38,0.689,0.662,0.485,11.706,11.678,0.27,14.787,14.753,2.349,3.21,3.469,0.967,0.977,1.269,1.269
1188-133604-0033_7127-75947-0027,Spk2,1.762,2.959,2.783,0.499,0.864,0.816,-0.82,12.213,11.927,-1.026,13.551,13.194,2.349,3.114,3.016,0.976,0.989,29.047,29.047
1188-133604-0036_2961-960-0007,Spk1,1.376,2.202,1.777,0.31,0.665,0.599,-3.88,7.922,7.835,-3.99,10.466,10.363,1.574,3.247,3.693,0.944,0.936,45.019,63.769
1188-133604-0036_2961-960-0007,Spk2,1.566,2.281,1.88,0.284,0.608,0.566,-3.028,7.619,7.54,-3.022,10.709,10.569,1.574,3.275,3.587,0.93,0.958,17.058,1.269
1188-133604-0036_4507-16021-0015,Spk1,1.603,2.723,2.081,0.484,0.715,0.645,3.779,10.738,10.664,3.598,13.92,13.829,1.792,3.153,3.4,0.957,0.967,51.269,34.602
1188-133604-0036_4507-16021-0015,Spk2,1.335,2.311,2.186,0.334,0.737,0.744,-7.455,6.894,6.9,-7.254,13.392,13.401,1.792,2.919,3.376,0.89,0.914,67.936,17.936
1188-133604-0038_1995-1837-0012,Spk1,1.708,3.233,2.95,0.549,0.85,0.831,3.145,11.048,11.031,2.911,14.357,14.33,2.287,3.005,2.923,0.971,0.978,1.269,1.269
1188-133604-0038_1995-1837-0012,Spk2,1.302,3.317,2.846,0.473,0.866,0.864,-3.281,12.857,12.849,-3.457,14.961,14.945,2.287,3.042,3.169,0.972,0.978,7.151,7.151
1188-133604-0038_5142-33396-0043,Spk1,1.316,2.921,2.96,0.467,0.799,0.784,-0.162,11.089,11.07,-0.328,14.412,14.376,1.953,3.132,3.333,0.965,0.979,8.961,8.961
1188-133604-0038_5142-33396-0043,Spk2,1.43,3.246,3.096,0.453,0.894,0.862,-2.125,13.568,13.347,-2.278,14.642,14.429,1.953,2.798,2.56,0.966,0.978,11.269,11.269
1188-133604-0038_61-70970-0012,Spk1,1.281,2.485,2.452,0.227,0.671,0.688,-5.262,8.915,8.917,-5.255,11.663,11.671,2.035,3.162,3.311,0.948,0.964,10.36,28.542
1188-133604-0038_61-70970-0012,Spk2,1.689,2.957,2.643,0.606,0.898,0.883,2.273,11.774,11.636,2.115,14.343,14.222,2.035,2.827,3.021,0.981,0.985,1.269,1.269
1188-133604-0040_2094-142345-0057,Spk1,1.612,2.658,2.74,0.256,0.636,0.621,-3.166,9.484,9.476,-3.126,13.5,13.493,2.087,3.152,3.303,0.955,0.944,1.269,1.269
1188-133604-0040_2094-142345-0057,Spk2,1.435,3.11,2.532,0.511,0.863,0.84,1.289,9.434,9.356,1.172,15.1,14.976,2.087,3.132,3.276,0.948,0.942,1.269,17.936
1188-133604-0040_4970-29093-0002,Spk1,1.617,2.375,2.357,0.374,0.611,0.598,0.274,10.444,10.412,0.346,13.297,13.265,2.151,3.033,3.575,0.933,0.962,13.769,13.769
1188-133604-0040_4970-29093-0002,Spk2,1.39,2.692,2.37,0.375,0.79,0.772,-1.799,10.753,10.705,-1.587,12.436,12.366,2.151,2.983,3.367,0.958,0.971,1.269,41.269
1188-133604-0041_61-70968-0003,Spk1,1.464,2.381,2.319,0.409,0.782,0.764,1.374,10.027,10.012,1.201,13.178,13.156,1.77,3.219,3.191,0.962,0.98,7.936,34.602
1188-133604-0041_61-70968-0003,Spk2,1.553,2.578,2.1,0.36,0.706,0.703,-3.636,4.093,4.076,-3.654,6.009,5.996,1.77,3.197,3.836,0.958,0.985,14.602,21.269
121-121726-0000_3570-5694-0022,Spk1,1.508,2.503,2.428,0.54,0.878,0.878,0.91,11.605,11.576,0.741,12.845,12.816,1.89,3.123,3.495,0.957,0.988,1.269,26.269
121-121726-0000_3570-5694-0022,Spk2,1.333,2.349,2.126,0.37,0.797,0.796,-2.405,10.019,9.964,-2.499,12.712,12.6,1.89,3.129,3.151,0.913,0.934,16.654,16.654
121-121726-0001_3729-6852-0018,Spk1,1.471,3.373,2.861,0.436,0.859,0.831,-1.525,11.176,11.073,-1.701,12.555,12.421,2.014,3.254,3.705,0.966,0.978,38.769,13.769
121-121726-0001_3729-6852-0018,Spk2,1.586,2.462,1.965,0.393,0.658,0.612,-0.707,6.439,6.396,-0.815,10.539,10.446,2.014,3.135,3.519,0.964,0.98,1.269,14.602
121-121726-0001_672-122797-0015,Spk1,1.501,1.794,1.793,0.394,0.561,0.513,-4.196,4.849,4.813,-4.226,7.591,7.552,2.506,2.983,3.571,0.891,0.951,101.269,84.602
121-121726-0001_672-122797-0015,Spk2,1.537,2.322,1.831,0.585,0.675,0.601,1.391,5.729,5.495,1.189,6.931,6.745,2.506,2.967,2.806,0.894,0.925,17.936,34.602
121-121726-0002_260-123286-0011,Spk1,1.439,3.36,3.416,0.502,0.912,0.913,-2.689,11.919,11.963,-2.532,13.421,13.474,2.082,3.21,3.27,0.964,0.985,1.269,1.269
121-121726-0002_260-123286-0011,Spk2,1.343,2.349,1.934,0.349,0.744,0.672,-2.254,9.173,9.152,-2.357,11.146,11.127,2.082,3.285,3.673,0.902,0.944,15.555,15.555
121-121726-0002_8455-210777-0041,Spk1,1.644,3.604,3.732,0.636,0.928,0.931,0.613,13.713,13.723,0.418,15.122,15.131,2.551,2.843,2.994,0.98,0.993,21.269,21.269
121-121726-0002_8455-210777-0041,Spk2,1.468,2.094,1.869,0.518,0.841,0.836,-2.889,8.443,8.413,-3.074,10.806,10.764,2.551,3.306,3.381,0.963,0.97,8.961,16.654
121-121726-0003_1089-134691-0014,Spk1,1.487,1.901,1.639,0.491,0.802,0.797,-0.568,6.69,6.662,-0.721,8.883,8.851,2.047,3.073,3.305,0.966,0.97,51.269,26.269
121-121726-0003_1089-134691-0014,Spk2,1.316,2.492,2.14,0.308,0.705,0.697,-5.0,12.108,12.078,-4.741,13.336,13.301,2.047,3.235,3.439,0.955,0.962,19.451,19.451
121-121726-0003_672-122797-0059,Spk1,1.425,2.859,2.388,0.429,0.844,0.829,0.294,10.904,10.737,0.122,12.641,12.464,1.89,3.068,3.092,0.961,0.972,21.269,21.269
121-121726-0003_672-122797-0059,Spk2,1.252,2.6,2.165,0.338,0.676,0.605,-2.646,9.273,9.2,-2.691,12.029,11.993,1.89,3.358,3.717,0.921,0.954,17.936,1.269
121-121726-0004_2830-3980-0020,Spk1,1.751,3.231,3.138,0.467,0.872,0.87,-1.824,11.782,11.764,-1.857,13.454,13.427,2.861,3.114,3.132,0.979,0.989,1.269,1.269
121-121726-0004_2830-3980-0020,Spk2,1.524,2.444,1.819,0.439,0.661,0.608,1.573,2.112,2.075,1.494,10.994,10.812,2.861,2.999,3.492,0.969,0.964,1.269,12.38
121-121726-0004_6930-81414-0003,Spk1,1.395,2.507,2.327,0.305,0.777,0.769,-2.467,11.538,11.491,-2.497,13.481,13.437,1.777,3.356,3.545,0.947,0.937,51.269,26.269
121-121726-0004_6930-81414-0003,Spk2,1.355,2.892,2.45,0.31,0.802,0.763,-5.503,8.225,7.04,-5.341,11.589,10.03,1.777,3.187,3.596,0.937,0.967,1.269,1.269
121-121726-0005_8455-210777-0005,Spk1,1.539,2.822,2.817,0.2,0.78,0.787,-4.871,9.92,9.922,-4.021,12.628,12.631,2.359,3.126,2.633,0.85,0.857,101.269,101.269
121-121726-0005_8455-210777-0005,Spk2,1.487,2.937,2.922,0.7,0.911,0.908,2.828,9.533,9.506,2.83,14.642,14.564,2.359,3.062,3.184,0.976,0.982,1.269,1.269
121-121726-0006_260-123286-0027,Spk1,1.285,3.308,3.152,0.522,0.88,0.879,-1.529,12.893,12.845,-1.707,14.292,14.24,2.588,2.95,2.648,0.968,0.992,1.269,1.269
121-121726-0006_260-123286-0027,Spk2,1.564,2.667,2.515,0.506,0.792,0.717,0.982,11.329,11.206,0.813,13.825,13.621,2.588,3.209,3.417,0.916,0.968,1.269,1.269
121-121726-0006_4507-16021-0056,Spk1,1.537,3.269,3.211,0.515,0.874,0.871,-2.243,13.178,13.135,-2.122,14.54,14.491,2.234,2.868,2.774,0.972,0.983,1.269,1.269
121-121726-0006_4507-16021-0056,Spk2,1.407,2.74,2.532,0.422,0.71,0.669,1.891,8.696,8.687,1.839,15.454,15.405,2.234,2.767,2.912,0.901,0.886,26.269,13.769
121-121726-0006_61-70970-0003,Spk1,1.682,3.661,3.534,0.634,0.92,0.917,0.764,14.271,14.221,0.632,15.74,15.675,2.328,2.936,2.891,0.975,0.984,1.269,1.269
121-121726-0006_61-70970-0003,Spk2,1.608,2.972,2.293,0.318,0.811,0.78,-3.852,11.232,11.004,-3.726,13.34,13.11,2.328,3.168,3.45,0.953,0.954,21.269,11.269
121-121726-0007_1995-1826-0023,Spk1,1.289,1.83,1.581,0.357,0.681,0.577,-8.137,-2.364,-2.485,-8.197,-1.647,-1.748,2.322,2.617,3.091,0.937,0.937,15.555,36.983
