ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
121-121726-0006_4507-16021-0056,Spk1,1.537,3.269,3.211,0.51,0.879,0.873,-2.524,13.479,13.431,-2.122,14.54,14.491,2.257,2.866,2.777,0.978,0.978,0.0,0.0
121-121726-0006_4507-16021-0056,Spk2,1.407,2.74,2.532,0.417,0.715,0.671,1.61,8.997,8.983,1.839,15.454,15.405,2.257,2.765,2.915,0.907,0.881,25.0,12.5
121-121726-0006_61-70970-0003,Spk1,1.682,3.661,3.534,0.629,0.925,0.919,0.483,14.572,14.517,0.632,15.74,15.675,2.351,2.934,2.894,0.981,0.979,0.0,0.0
121-121726-0007_1995-1826-0023,Spk1,1.289,1.83,1.581,0.352,0.686,0.579,-8.418,-2.063,-2.189,-8.197,-1.647,-1.748,2.345,2.615,3.094,0.943,0.932,14.286,35.714
121-121726-0007_1995-1826-0023,Spk2,1.584,1.819,1.773,0.665,0.747,0.73,4.276,3.205,3.185,4.361,4.461,4.44,2.345,3.166,3.661,0.98,0.986,50.0,50.0
121-121726-0008_4446-2273-0000,Spk1,1.519,2.325,2.297,0.483,0.864,0.86,-2.269,11.99,11.955,-1.852,13.412,13.368,2.771,2.922,3.209,0.972,0.973,28.571,28.571
121-121726-0008_4446-2273-0000,Spk2,1.709,1.907,1.565,0.473,0.749,0.682,0.059,2.752,2.662,0.178,3.597,3.509,2.771,2.155,2.417,0.978,0.979,16.667,16.667
121-121726-0008_5105-28240-0008,Spk1,1.406,2.506,2.339,0.354,0.796,0.773,-5.183,11.659,11.66,-4.946,12.822,12.826,2.165,3.136,3.894,0.914,0.907,57.143,85.714
121-121726-0008_5105-28240-0008,Spk2,1.497,2.971,2.478,0.365,0.769,0.727,0.042,9.996,9.906,0.165,11.795,11.687,2.165,3.284,3.366,0.971,0.973,7.692,23.077
121-121726-0009_1284-1181-0019,Spk1,1.713,3.204,3.136,0.555,0.89,0.89,0.911,12.779,12.768,1.049,14.514,14.503,1.639,3.117,2.889,0.945,0.96,40.0,40.0
