ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1089-134691-0006_4446-2275-0026,Spk2,1.48,3.302,2.914,0.47,0.903,0.877,-1.156,12.7,12.581,-0.979,13.813,13.657,2.48,2.339,2.781,0.984,0.978,0.0,0.0
1089-134691-0012_1320-122612-0015,Spk1,1.755,3.372,3.056,0.504,0.906,0.886,-1.793,11.914,11.807,-1.773,12.976,12.848,3.104,3.287,3.306,0.985,0.992,0.0,0.0
1089-134691-0012_1320-122612-0015,Spk2,1.581,3.051,3.114,0.512,0.869,0.848,1.847,11.776,11.683,1.907,13.71,13.608,3.104,3.264,3.537,0.988,0.979,0.0,5.0
1089-134691-0013_4992-23283-0007,Spk1,1.582,3.398,2.72,0.442,0.889,0.848,-2.922,13.761,13.614,-2.665,15.208,15.03,2.94,3.191,3.43,0.957,0.967,0.0,11.111
1089-134691-0013_4992-23283-0007,Spk2,1.441,3.054,3.046,0.592,0.909,0.886,2.956,10.691,10.639,3.076,16.035,15.911,2.94,3.102,3.387,0.974,0.981,0.0,0.0
1089-134691-0014_237-134500-0012,Spk1,1.545,3.016,2.451,0.404,0.814,0.781,-3.552,13.799,13.589,-3.433,14.865,14.62,2.944,3.338,3.725,0.981,0.97,0.0,0.0
1089-134691-0014_237-134500-0012,Spk2,1.68,3.256,3.044,0.605,0.902,0.874,3.809,13.047,12.999,3.887,14.504,14.439,2.944,2.805,2.971,0.986,0.985,0.0,0.0
1089-134691-0014_2830-3980-0041,Spk1,1.685,2.145,1.818,0.51,0.785,0.697,-0.865,10.084,9.975,-0.735,10.501,10.396,3.332,3.277,3.645,0.976,0.975,18.182,18.182
1089-134691-0014_2830-3980-0041,Spk2,1.469,3.081,2.562,0.553,0.813,0.715,1.017,11.521,11.413,1.131,15.282,15.099,3.332,3.279,3.86,0.977,0.976,9.091,18.182
1089-134691-0014_7127-75947-0023,Spk1,1.498,3.368,2.284,0.437,0.855,0.785,0.128,14.694,14.414,0.301,15.769,15.449,3.476,3.382,4.033,0.975,0.963,0.0,9.091
1089-134691-0014_7127-75947-0023,Spk2,1.758,3.198,3.258,0.596,0.908,0.897,0.094,11.6,11.49,0.282,12.835,12.703,3.476,3.161,3.15,0.979,0.979,0.0,0.0
1089-134691-0015_3575-170457-0015,Spk1,1.738,3.199,2.926,0.418,0.587,0.48,0.043,12.584,12.563,0.358,14.632,14.643,3.134,2.953,3.238,0.983,0.937,0.0,20.0
1089-134691-0015_3575-170457-0015,Spk2,1.745,3.195,3.027,0.65,0.887,0.841,0.203,14.053,13.988,0.339,16.942,16.843,3.134,2.99,3.177,0.969,0.975,22.222,11.111
1089-134691-0015_5683-32879-0011,Spk1,1.813,3.004,2.974,0.415,0.57,0.492,4.041,13.353,13.308,4.139,15.182,15.139,2.785,3.018,2.559,0.962,0.979,0.0,0.0
1089-134691-0015_5683-32879-0011,Spk2,1.67,2.914,2.141,0.629,0.859,0.782,-4.0,11.614,11.391,-3.922,15.066,14.608,2.785,2.949,2.573,0.977,0.967,0.0,0.0
1089-134691-0015_672-122797-0050,Spk1,1.904,3.652,3.395,0.431,0.586,0.523,5.312,16.642,16.59,5.335,18.925,18.938,3.524,3.057,3.52,0.975,0.979,0.0,20.0
1089-134691-0015_672-122797-0050,Spk2,1.68,3.034,2.412,0.551,0.755,0.66,-5.391,10.299,9.747,-5.271,14.738,13.856,3.524,3.383,3.325,0.976,0.968,40.0,40.0
1089-134691-0016_260-123286-0009,Spk1,1.469,3.321,3.022,0.303,0.826,0.816,-6.311,13.517,13.459,-6.107,14.192,14.139,2.704,3.416,3.616,0.985,0.976,0.0,0.0
1089-134691-0016_260-123286-0009,Spk2,1.97,2.862,2.215,0.664,0.885,0.831,6.303,11.132,11.058,6.37,13.008,12.908,2.704,3.336,3.244,0.982,0.981,0.0,0.0
1089-134691-0017_5142-36586-0004,Spk1,1.803,3.367,2.867,0.636,0.918,0.901,6.298,14.64,14.495,6.455,15.902,15.734,3.341,3.031,3.113,0.988,0.984,0.0,0.0
1089-134691-0017_5142-36586-0004,Spk2,1.311,2.733,2.485,0.422,0.912,0.873,-6.556,13.371,13.068,-6.099,14.428,14.086,3.341,2.948,3.014,0.981,0.984,0.0,0.0
1089-134691-0018_4970-29095-0024,Spk1,1.299,3.059,3.172,0.222,0.611,0.617,-8.393,14.744,14.741,-7.662,17.091,17.127,3.157,3.121,3.854,0.952,0.95,0.0,0.0
1089-134691-0018_4970-29095-0024,Spk2,2.77,3.687,3.283,0.82,0.942,0.909,8.853,14.051,13.943,9.004,15.377,15.242,3.157,3.138,2.663,0.987,0.976,0.0,0.0
1089-134691-0019_2830-3980-0011,Spk1,2.005,2.781,2.73,0.615,0.918,0.904,1.737,11.345,11.331,1.989,13.735,13.72,2.526,3.017,3.131,0.969,0.968,0.0,0.0
