ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1284-1180-0007_2094-142345-0002,Spk1,1.693,3.539,3.225,0.629,0.936,0.884,4.184,14.087,14.001,4.318,18.394,18.211,2.961,3.288,3.643,0.995,0.986,0.0,4.167
1284-1180-0007_2094-142345-0002,Spk2,1.5,3.33,2.721,0.341,0.844,0.78,-4.198,10.225,10.064,-4.139,15.645,15.381,2.961,2.968,3.591,0.977,0.983,5.556,5.556
1284-1180-0007_260-123286-0015,Spk1,1.578,3.27,2.864,0.528,0.87,0.847,-0.065,13.355,13.219,0.001,16.559,16.343,3.726,3.457,3.647,0.986,0.977,0.0,0.0
1284-1180-0007_260-123286-0015,Spk2,1.701,2.823,2.511,0.583,0.919,0.881,0.297,11.507,11.458,0.332,13.49,13.417,3.726,3.274,3.662,0.983,0.982,14.286,0.0
1284-1180-0008_2830-3980-0008,Spk1,1.452,3.096,2.835,0.549,0.914,0.89,-1.212,11.041,10.959,-0.869,13.561,13.451,3.728,3.426,3.564,0.972,0.957,0.0,0.0
1284-1180-0008_2830-3980-0008,Spk2,1.847,3.176,2.912,0.492,0.914,0.859,1.342,11.628,11.52,1.538,12.94,12.814,3.728,2.904,3.332,0.992,0.989,0.0,0.0
1284-1180-0009_1580-141083-0045,Spk1,1.855,2.77,2.43,0.718,0.92,0.9,5.965,13.544,13.495,6.01,18.002,17.9,3.001,2.974,3.284,0.981,0.972,0.0,0.0
1284-1180-0009_2830-3980-0022,Spk1,1.74,3.447,3.135,0.634,0.918,0.893,3.327,12.678,12.583,3.485,17.235,17.02,2.678,2.824,3.291,0.976,0.953,0.0,0.0
1284-1180-0010_1580-141084-0008,Spk1,1.365,2.706,3.08,0.557,0.883,0.883,0.429,12.511,12.458,0.552,16.967,16.893,3.371,3.353,3.729,0.987,0.985,0.0,4.762
1284-1180-0010_1580-141084-0008,Spk2,1.553,3.701,2.541,0.484,0.867,0.832,-0.357,13.457,12.943,-0.26,16.048,15.239,3.371,3.222,3.341,0.984,0.984,0.0,9.091
1284-1180-0010_4507-16021-0024,Spk1,1.915,3.131,3.2,0.692,0.939,0.918,3.523,12.553,12.529,3.566,17.06,17.015,3.079,3.298,3.697,0.989,0.988,0.0,0.0
1284-1180-0010_4992-41806-0003,Spk1,1.582,3.037,3.106,0.566,0.912,0.894,0.972,12.677,12.63,1.027,16.604,16.523,2.889,3.312,3.765,0.994,0.988,0.0,0.0
1284-1180-0010_4992-41806-0003,Spk2,1.418,3.21,2.897,0.547,0.942,0.906,-1.027,13.796,13.678,-0.963,16.215,16.041,2.889,3.423,3.473,0.991,0.995,0.0,4.0
1284-1180-0011_3570-5695-0007,Spk1,1.315,3.382,3.269,0.652,0.956,0.934,-0.699,12.451,12.385,-0.445,17.698,17.53,3.228,3.468,3.923,0.977,0.977,0.0,0.0
1284-1180-0011_4446-2275-0043,Spk1,1.271,2.924,2.985,0.611,0.918,0.919,1.569,12.59,12.614,1.644,16.248,16.323,1.928,3.154,3.714,0.976,0.972,0.0,0.0
1284-1180-0012_5683-32866-0008,Spk1,1.329,3.349,3.104,0.619,0.937,0.9,2.019,12.604,12.524,2.096,18.658,18.474,3.495,3.222,3.772,0.982,0.976,0.0,0.0
1284-1180-0012_5683-32866-0008,Spk2,1.26,3.294,2.864,0.397,0.9,0.875,-2.12,12.703,12.513,-2.005,17.822,17.379,3.495,3.293,3.739,0.966,0.965,11.111,11.111
1284-1180-0013_1089-134691-0006,Spk2,1.933,3.578,3.274,0.634,0.917,0.883,3.929,14.311,14.012,4.053,15.595,15.232,3.571,3.385,3.509,0.986,0.985,0.0,0.0
1284-1180-0014_1320-122612-0003,Spk1,1.556,3.368,3.224,0.545,0.929,0.917,-3.708,12.588,12.542,-3.481,16.932,16.916,3.063,3.314,3.517,0.968,0.982,0.0,0.0
1284-1180-0014_260-123440-0008,Spk1,1.568,3.367,3.129,0.611,0.916,0.897,2.582,12.426,12.351,2.684,16.766,16.627,3.143,3.309,3.329,0.984,0.97,0.0,0.0
1284-1180-0014_4077-13754-0002,Spk1,1.271,2.886,3.03,0.512,0.878,0.879,-0.222,12.011,11.983,-0.101,15.117,15.134,2.173,3.401,3.631,0.982,0.97,8.333,8.333
1284-1180-0015_260-123288-0001,Spk2,1.482,3.032,2.771,0.508,0.877,0.881,-0.076,14.924,14.875,-0.014,17.576,17.501,3.34,3.578,3.97,0.959,0.973,0.0,8.333
1284-1180-0015_6829-68771-0023,Spk2,1.226,2.516,2.492,0.439,0.869,0.831,-5.674,10.233,10.18,-5.49,11.261,11.215,3.165,3.154,3.382,0.932,0.951,0.0,7.692
1284-1180-0017_1580-141084-0031,Spk1,1.488,3.269,3.214,0.587,0.883,0.863,6.051,13.249,13.212,6.108,18.497,18.427,2.936,3.165,3.55,0.99,0.989,0.0,0.0
1284-1180-0017_2094-142345-0001,Spk1,1.856,3.454,3.269,0.639,0.925,0.86,1.005,13.368,13.258,1.071,17.958,17.765,3.069,3.308,3.629,0.991,0.98,0.0,7.143
1284-1180-0017_7127-75947-0016,Spk1,1.283,2.817,2.734,0.455,0.84,0.801,-3.18,11.394,11.336,-3.032,14.828,14.787,3.2,3.234,3.641,0.985,0.977,7.692,7.692
1284-1180-0017_7127-75947-0016,Spk2,1.909,3.699,3.725,0.621,0.942,0.919,3.225,14.592,14.217,3.271,15.586,15.184,3.2,3.155,3.25,0.985,0.986,0.0,0.0
1284-1180-0018_1320-122617-0019,Spk2,1.487,2.897,2.624,0.409,0.88,0.843,-3.13,9.886,9.86,-3.051,12.476,12.435,3.193,3.047,3.57,0.989,0.99,0.0,4.762
1284-1180-0018_4446-2275-0035,Spk2,1.281,2.389,2.068,0.345,0.828,0.779,-10.365,11.928,11.447,-9.535,12.906,12.392,2.959,3.092,3.315,0.99,0.965,9.091,9.091
1284-1180-0020_3570-5696-0005,Spk1,1.425,2.737,2.639,0.42,0.884,0.855,-2.822,10.38,10.271,-2.642,14.213,14.09,2.57,3.193,3.74,0.981,0.98,0.0,5.0
1284-1180-0020_8555-284447-0005,Spk1,1.494,3.2,2.826,0.594,0.927,0.865,-0.566,10.564,10.479,-0.467,13.872,13.772,2.956,3.116,3.433,0.987,0.983,0.0,10.0
1284-1180-0020_8555-284447-0005,Spk2,1.496,3.424,3.205,0.468,0.921,0.896,0.741,11.58,11.573,0.854,16.101,16.077,2.956,3.005,3.739,0.986,0.986,5.0,5.0
1284-1180-0021_8455-210777-0062,Spk2,1.481,2.875,2.935,0.567,0.899,0.896,-1.381,11.99,11.938,-1.124,16.805,16.678,3.338,3.375,3.96,0.973,0.974,10.0,10.0
1284-1180-0023_5142-36377-0013,Spk1,1.28,3.01,2.843,0.504,0.913,0.888,0.817,11.744,11.383,0.901,15.303,14.764,2.688,3.214,3.705,0.969,0.963,19.048,9.524
1284-1180-0023_5142-36377-0013,Spk2,1.436,3.386,2.775,0.529,0.937,0.915,-0.943,13.545,13.254,-0.816,14.681,14.318,2.688,3.226,3.446,0.993,0.991,0.0,4.545
1284-1180-0026_1580-141084-0009,Spk1,1.404,2.974,2.856,0.558,0.874,0.836,1.044,11.991,11.978,1.247,14.557,14.562,3.182,3.07,3.512,0.966,0.974,0.0,11.111
1284-1180-0028_3570-5696-0000,Spk2,1.743,2.94,2.111,0.645,0.901,0.77,5.98,12.355,12.249,6.061,16.218,15.919,3.101,2.876,3.304,0.992,0.988,0.0,0.0
1284-1180-0028_5683-32879-0001,Spk1,1.846,2.976,2.854,0.692,0.934,0.914,3.962,13.405,13.264,4.018,16.504,16.276,3.364,3.128,3.585,0.976,0.966,0.0,0.0
1284-1180-0029_5683-32879-0010,Spk1,1.284,2.813,2.222,0.494,0.876,0.819,-3.962,11.926,11.822,-3.298,14.916,14.767,2.886,3.148,3.771,0.983,0.98,0.0,0.0
1284-1180-0029_5683-32879-0010,Spk2,1.54,3.293,2.685,0.646,0.856,0.789,3.981,10.901,10.783,4.084,16.535,16.194,2.886,3.019,3.388,0.984,0.98,0.0,0.0
1284-1180-0031_5142-33396-0048,Spk1,1.335,3.521,3.452,0.587,0.927,0.89,1.755,13.147,13.068,2.045,18.165,17.958,2.553,3.171,3.542,0.965,0.971,8.333,8.333
1284-1180-0031_7127-75947-0007,Spk2,1.6,3.725,3.543,0.52,0.944,0.926,-2.828,14.025,13.886,-2.557,15.552,15.364,3.569,3.403,3.536,0.988,0.99,0.0,0.0
1284-1180-0031_8230-279154-0021,Spk1,1.887,3.28,3.141,0.751,0.952,0.94,5.901,13.119,13.104,5.963,18.044,17.998,2.771,3.267,3.284,0.988,0.982,7.143,7.143
1284-1180-0031_8230-279154-0021,Spk2,1.279,2.919,2.128,0.294,0.835,0.737,-5.95,13.428,13.308,-5.603,15.266,15.131,2.771,3.369,3.606,0.977,0.977,0.0,0.0
1284-1180-0032_2830-3979-0003,Spk2,1.715,3.61,2.941,0.52,0.839,0.747,0.043,14.848,14.098,0.167,16.223,15.329,3.065,3.343,3.706,0.993,0.982,5.882,11.765
1284-1180-0032_4992-23283-0004,Spk1,1.389,2.98,2.879,0.442,0.881,0.864,-4.15,10.623,10.602,-3.914,13.995,13.96,3.134,2.978,3.635,0.979,0.974,0.0,0.0
1284-1180-0032_4992-23283-0004,Spk2,1.841,3.128,3.242,0.692,0.905,0.877,4.304,10.659,10.647,4.409,15.659,15.622,3.134,3.022,3.329,0.992,0.993,0.0,0.0
1284-1181-0000_3570-5696-0008,Spk2,1.599,3.105,2.699,0.565,0.936,0.906,-0.835,13.308,13.19,-0.642,17.844,17.525,3.129,3.165,3.419,0.991,0.981,0.0,11.111
1284-1181-0001_61-70968-0026,Spk1,1.444,2.779,2.629,0.513,0.836,0.814,-0.461,11.474,11.463,-0.281,14.226,14.21,2.615,3.097,3.33,0.959,0.96,14.286,7.143
1284-1181-0003_237-126133-0016,Spk1,1.236,3.131,3.197,0.543,0.899,0.887,-4.458,11.088,11.041,-4.171,13.993,13.953,2.977,3.143,3.738,0.966,0.976,0.0,0.0
1284-1181-0003_237-126133-0016,Spk2,1.635,3.767,3.476,0.67,0.961,0.952,4.207,15.146,15.178,4.295,16.766,16.815,2.977,3.128,3.408,0.992,0.989,0.0,9.091
1284-1181-0004_61-70970-0038,Spk1,1.393,2.907,2.549,0.491,0.865,0.805,-0.693,12.263,12.146,-0.559,15.058,14.987,2.517,3.088,3.479,0.986,0.976,0.0,4.348
1284-1181-0004_61-70970-0038,Spk2,1.887,3.439,3.097,0.572,0.901,0.808,1.058,13.076,12.614,1.194,15.244,14.679,2.517,3.389,3.491,0.987,0.973,0.0,0.0
1284-1181-0004_7176-92135-0016,Spk1,1.69,2.841,2.539,0.572,0.901,0.824,2.308,12.734,12.612,2.369,15.83,15.655,2.53,3.06,3.542,0.996,0.993,0.0,0.0
1284-1181-0004_7176-92135-0016,Spk2,1.507,2.999,2.844,0.417,0.86,0.838,-2.45,14.483,14.329,-2.296,16.016,15.8,2.53,3.242,3.26,0.98,0.954,0.0,3.333
1284-1181-0006_61-70968-0004,Spk1,1.173,2.729,2.486,0.434,0.892,0.828,-1.935,13.217,13.125,-1.841,16.616,16.472,3.313,3.193,3.889,0.973,0.962,14.286,0.0
1284-1181-0007_1089-134686-0007,Spk1,1.721,3.1,2.946,0.655,0.936,0.9,2.06,13.629,13.474,2.1,17.195,16.949,2.891,3.037,3.298,0.982,0.983,0.0,0.0
1284-1181-0007_1089-134686-0007,Spk2,1.605,3.059,2.631,0.309,0.862,0.795,-2.184,15.102,14.933,-1.998,16.517,16.306,2.891,3.11,3.785,0.986,0.967,0.0,0.0
1284-1181-0007_1580-141084-0045,Spk1,1.225,2.99,2.772,0.564,0.918,0.89,2.07,13.338,13.199,2.145,16.189,15.975,2.899,3.064,3.318,0.988,0.981,0.0,0.0
1284-1181-0008_2300-131720-0030,Spk2,1.65,3.249,3.241,0.616,0.928,0.905,1.246,10.703,10.668,1.326,13.907,13.864,3.281,3.287,3.845,0.993,0.987,0.0,0.0
1284-1181-0009_2830-3980-0013,Spk1,1.655,2.853,2.952,0.656,0.943,0.935,2.835,11.842,11.824,2.868,14.444,14.421,3.137,3.214,3.666,0.984,0.99,6.667,0.0
1284-1181-0009_4446-2271-0003,Spk1,1.604,3.099,2.983,0.545,0.945,0.926,-0.262,11.786,11.698,-0.016,15.264,15.125,3.149,3.243,3.43,0.98,0.983,0.0,0.0
1284-1181-0009_4446-2271-0003,Spk2,1.503,2.642,2.714,0.476,0.832,0.811,0.055,8.238,8.223,0.174,14.675,14.635,3.149,2.904,3.348,0.952,0.963,0.0,0.0
1284-1181-0011_4446-2273-0036,Spk1,1.464,3.421,3.014,0.567,0.944,0.919,2.321,14.02,13.851,2.668,18.696,18.383,2.785,3.242,3.687,0.983,0.979,0.0,0.0
