ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
1089-134691-0014_237-134500-0012,Spk2,1.68,3.256,3.044,0.605,0.902,0.874,3.809,13.047,12.999,3.887,14.504,14.439,2.944,2.805,2.971,0.986,0.985,0.0,0.0
1089-134691-0015_5683-32879-0011,Spk1,1.813,3.004,2.974,0.415,0.57,0.492,4.041,13.353,13.308,4.139,15.182,15.139,2.785,3.018,2.559,0.962,0.979,0.0,0.0
1089-134691-0015_5683-32879-0011,Spk2,1.67,2.914,2.141,0.629,0.859,0.782,-4.0,11.614,11.391,-3.922,15.066,14.608,2.785,2.949,2.573,0.977,0.967,0.0,0.0
1089-134691-0015_672-122797-0050,Spk2,1.68,3.034,2.412,0.551,0.755,0.66,-5.391,10.299,9.747,-5.271,14.738,13.856,3.524,3.383,3.325,0.976,0.968,40.0,40.0
1089-134691-0018_4970-29095-0024,Spk2,2.77,3.687,3.283,0.82,0.942,0.909,8.853,14.051,13.943,9.004,15.377,15.242,3.157,3.138,2.663,0.987,0.976,0.0,0.0
1089-134691-0020_7021-85628-0000,Spk1,1.889,3.752,3.327,0.507,0.863,0.798,0.842,16.102,16.082,1.037,18.105,18.075,2.679,2.882,3.141,0.975,0.967,0.0,50.0
1089-134691-0020_908-31957-0004,Spk1,1.63,3.647,3.256,0.436,0.87,0.816,-2.389,14.884,14.823,-2.146,17.281,17.163,3.189,2.846,2.953,0.947,0.944,0.0,0.0
1089-134691-0020_908-31957-0004,Spk2,1.888,2.836,2.116,0.678,0.883,0.759,2.468,10.092,9.957,2.649,14.1,13.835,3.189,3.124,2.989,0.961,0.929,0.0,30.0
1089-134691-0025_4970-29095-0012,Spk2,1.469,2.971,2.506,0.52,0.818,0.762,-0.303,17.094,16.987,-0.148,18.064,17.944,3.286,3.101,3.595,0.951,0.929,28.571,28.571
1188-133604-0003_672-122797-0056,Spk1,1.766,3.049,2.464,0.479,0.723,0.688,2.467,12.113,12.033,2.69,15.107,14.996,2.9,3.237,2.975,0.978,0.982,0.0,0.0
1188-133604-0003_672-122797-0056,Spk2,1.726,3.427,2.668,0.541,0.82,0.766,-2.693,10.938,10.833,-2.457,13.628,13.508,2.9,3.098,3.225,0.984,0.975,20.0,30.0
