ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
121-127105-0029_5142-33396-0065,Spk2,1.365,3.323,2.814,0.548,0.927,0.898,-0.198,12.912,12.827,-0.125,14.19,14.092,2.642,3.289,3.377,0.988,0.99,0.0,13.333
121-127105-0029_8455-210777-0048,Spk2,1.585,2.796,2.616,0.602,0.924,0.915,0.613,12.014,11.955,0.681,16.797,16.659,3.08,3.357,4.04,0.958,0.947,0.0,9.091
121-127105-0031_5142-33396-0046,Spk2,1.693,3.678,3.175,0.719,0.965,0.947,3.104,18.135,17.256,3.173,18.784,17.851,3.141,3.278,3.234,0.987,0.986,0.0,6.667
121-127105-0032_7127-75947-0037,Spk1,1.616,2.576,2.48,0.577,0.868,0.851,-0.548,8.878,8.545,-0.388,10.316,9.97,2.982,3.215,3.01,0.965,0.945,0.0,0.0
121-127105-0032_7127-75947-0037,Spk2,1.45,2.969,2.455,0.473,0.851,0.777,0.454,13.696,13.172,0.582,14.885,14.276,2.982,3.157,3.65,0.983,0.983,14.286,14.286
121-127105-0034_2830-3980-0000,Spk2,1.399,2.989,2.463,0.516,0.867,0.784,-2.433,11.859,11.736,-2.242,13.494,13.339,2.056,3.156,3.834,0.96,0.934,0.0,0.0
121-127105-0035_2961-961-0004,Spk2,1.737,2.752,2.34,0.589,0.891,0.829,2.059,7.357,7.236,2.09,14.977,14.538,3.488,3.33,3.747,0.989,0.985,3.846,3.846
121-127105-0036_5683-32865-0005,Spk2,1.77,3.287,3.003,0.736,0.934,0.92,7.947,10.518,10.488,7.979,14.108,14.061,3.431,3.203,3.16,0.988,0.978,0.0,0.0
1221-135766-0000_1580-141083-0013,Spk2,1.56,3.715,2.433,0.523,0.895,0.831,3.969,14.46,14.068,4.038,15.702,15.186,3.014,2.923,3.181,0.98,0.978,8.333,0.0
1221-135766-0003_1320-122617-0009,Spk2,1.445,3.133,2.931,0.579,0.905,0.879,2.203,13.164,13.061,2.264,17.5,17.252,2.929,3.199,3.231,0.99,0.985,0.0,0.0
1221-135766-0004_237-126133-0022,Spk1,1.827,3.535,2.64,0.649,0.899,0.828,3.577,13.867,13.566,3.634,15.799,15.407,2.778,3.121,3.22,0.982,0.979,8.333,0.0
1221-135766-0006_7176-92135-0040,Spk2,1.631,2.846,2.633,0.589,0.899,0.89,4.137,15.126,15.098,4.157,17.121,17.079,2.418,3.01,3.033,0.983,0.984,6.452,19.355
1221-135766-0008_7127-75946-0003,Spk1,1.393,2.262,1.959,0.444,0.797,0.759,-4.009,7.087,6.841,-3.867,8.61,8.397,2.772,3.13,3.811,0.981,0.963,8.333,16.667
1221-135766-0012_6930-76324-0003,Spk2,1.399,2.592,2.531,0.386,0.843,0.776,-4.087,9.025,8.289,-3.908,12.052,11.231,3.197,3.057,3.263,0.947,0.949,0.0,16.667
1221-135766-0013_1284-1181-0013,Spk2,1.427,2.973,2.815,0.496,0.875,0.839,0.589,12.739,12.636,0.695,16.451,16.305,2.672,3.09,3.15,0.979,0.977,0.0,0.0
