ID,Target,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
121-121726-0002_260-123286-0011,Spk2,1.554,3.155,2.616,0.559,0.894,0.783,0.122,13.536,13.256,0.209,15.664,15.293,3.595,3.613,4.085,0.963,0.941,0.0,28.571
121-121726-0002_8455-210777-0041,Spk1,1.987,3.774,3.968,0.717,0.947,0.947,2.103,15.025,15.031,2.163,16.274,16.283,3.032,2.771,2.731,0.988,0.987,20.0,20.0
121-121726-0004_2830-3980-0020,Spk1,1.996,3.38,3.435,0.584,0.89,0.878,-1.77,12.659,12.566,-1.55,14.084,13.984,3.562,2.84,2.871,0.988,0.98,0.0,0.0
121-121726-0004_2830-3980-0020,Spk2,1.53,2.69,2.295,0.542,0.742,0.712,1.965,2.747,2.696,2.16,12.24,12.001,3.562,3.136,3.16,0.987,0.988,0.0,0.0
121-121726-0006_260-123286-0027,Spk1,1.529,3.316,3.103,0.55,0.886,0.881,-1.38,13.314,13.235,-1.288,14.876,14.797,3.043,2.896,2.481,0.978,0.989,0.0,14.286
121-121726-0006_4507-16021-0056,Spk1,1.589,3.397,3.313,0.585,0.903,0.897,-2.193,14.166,14.114,-1.802,15.326,15.271,2.959,2.872,2.912,0.979,0.987,0.0,0.0
121-121726-0006_4507-16021-0056,Spk2,1.553,2.887,2.569,0.487,0.758,0.717,2.093,9.144,9.124,2.334,16.405,16.323,2.959,2.68,2.952,0.937,0.844,37.5,25.0
121-121726-0007_1995-1826-0023,Spk1,1.315,2.029,2.028,0.447,0.767,0.718,-7.588,-1.108,-1.157,-7.389,-0.772,-0.815,3.229,2.886,3.419,0.974,0.962,21.429,42.857
121-121726-0007_1995-1826-0023,Spk2,1.884,2.588,2.481,0.771,0.866,0.842,7.599,9.036,8.997,7.645,10.047,10.0,3.229,3.062,3.657,0.987,0.985,12.5,25.0
121-121726-0008_4446-2273-0000,Spk2,2.105,2.937,2.38,0.636,0.848,0.791,1.42,7.694,7.616,1.543,7.959,7.88,2.42,2.558,2.784,0.989,0.985,5.556,5.556
